file_name_1,file_name_2,content_1,content_2
2730.txt,4279.txt,"当地时间17日凌晨,乌克兰总统泽连斯基发表视频讲话在乌克兰军方、情报部门、谈判小组、红十字国际委员会和联合国共同努力下,乌方希望尽可能拯救自己人的生命。亚速钢铁厂守军中的重伤员正在接受援助。 泽连斯基强调,乌克兰需要本国的军人活下去,这是乌方所持的原则。 泽连斯基还表示,乌克兰军事和情报部门已经启动了拯救马里乌波尔守军的行动,相关工作还在继续,而这项工作需要技巧和时间。 当天,乌克兰武装力量发布公告马里乌波尔驻军已完成其战斗任务,最高军事指挥部已经命令驻扎在亚速钢铁厂的部队指挥官保存相关人员的生命。","乌克兰总统泽连斯基当地时间17日凌晨发表视频讲话在乌克兰军方、情报部门、谈判小组、红十字国际委员会和联合国共同努力下,乌方希望尽可能拯救自己人的生命。亚速钢铁厂守军中的重伤员正在接受援助。泽连斯基强调,乌克兰需要本国的军人活下去,这是乌方所持的原则。泽连斯基还表示,乌克兰军事和情报部门已经启动了拯救马里乌波尔守军的行动,相关工作还在继续,而这项工作需要技巧和时间。 乌克兰国防部副部长17日凌晨表示,16日共有53名重伤员从亚速钢铁厂被运送至俄控区新亚速斯克,另有211人被运送至亲俄控制区叶连诺夫卡。乌克兰国防部副部长表示,这些人员将被用来交换被俘的俄罗斯士兵,撤离其余亚速钢铁厂守军的工作仍在进行中。"
2737.txt,2747.txt,"当地时间17日凌晨,乌克兰利沃夫市市长在社交媒体上表示,利沃夫附近的防空系统正在运转,目前还无法确认是否有导弹击中了该地区的目标,更准确的消息将在当地时间17日上午发布。","16日晚上至17日凌晨期间,位于利沃夫市西北30公里的亚沃罗夫训练场内的营地遭到了俄军导弹攻击,详细情况尚不明确。 17日凌晨,利沃夫市市长在社交媒体上表示,利沃夫附近的防空系统正在运转,目前还无法确认是否有导弹击中了该地区的目标,更准确的消息将在当地时间17日上午发布。 截至目前,俄方对此暂无回应。"
2737.txt,5058.txt,"当地时间17日凌晨,乌克兰利沃夫市市长在社交媒体上表示,利沃夫附近的防空系统正在运转,目前还无法确认是否有导弹击中了该地区的目标,更准确的消息将在当地时间17日上午发布。","16日晚上至17日凌晨期间,位于利沃夫市西北30公里的亚沃罗夫训练场内的营地遭到了俄军导弹攻击,详细情况尚不明确。 17日凌晨,利沃夫市市长在社交媒体上表示,利沃夫附近的防空系统正在运转,目前还无法确认是否有导弹击中了该地区的目标,更准确的消息将在当地时间17日上午发布。 截至目前,俄方对此暂无回应。  "
2785.txt,5068.txt,"俄罗斯将于当地时间19日举行由总统普京亲自指挥的既定战略威慑力量演习,演习期间将发射弹道导弹和巡航导弹。 据悉,这次演习计划的目的是为了检查各军事指挥部门、战斗编队、舰船机组以及导弹运载装置的备战情况,检验俄罗斯战略核武器以及非核武器的可靠性。 演习涉及俄罗斯空天军、南部军区、战略导弹部队、北方舰队和黑海舰队等部队。 据俄罗斯卫星通讯社,俄国防部表示,战略遏制部队演习是此前早就计划进行的演习,目的是对部队战备状况进行检查。","来源:央视新闻客户端 俄罗斯将于当地时间19日举行由总统普京亲自指挥的既定战略威慑力量演习,演习期间将发射弹道导弹和巡航导弹。 据悉,这次演习计划的目的是为了检查各军事指挥部门、战斗编队、舰船机组以及导弹运载装置的备战情况,检验俄罗斯战略核武器以及非核武器的可靠性。 演习涉及俄罗斯空天军、南部军区、战略导弹部队、北方舰队和黑海舰队等部队。 "
2791.txt,2797.txt,",美国驻欧安组织大使迈克尔·卡彭特在欧安组织会议上发言说,自上个月底以来,在乌克兰边境的俄罗斯军人数量可能增加了近一倍,明显高于以前所知。 他说,俄罗斯可能在乌克兰境内和附近集结了169万至19万人员,而1月30日的人数约为10万。他表示,这些人员包括在乌边境的军人、国民警卫和乌克兰东部地区的分裂主义者。 他说,这是自第二次世界大战以来欧洲最重大的一次军事动员。 乌克兰方面同日表示,目前在乌克兰周边的俄军数量有149万人。乌克兰国防部长列兹尼科夫表示,乌克兰已经评估了所有可能的情况,目前评估的结果是,安全局势大规模升级的可能性为低。",",美国驻欧安组织大使迈克尔·卡彭特在欧安组织会议上发言说,自上个月底以来,在乌克兰边境的俄罗斯军人数量可能增加了近一倍,明显高于以前所知。 卡彭特俄罗斯可能在乌克兰境内和附近集结了169万至19万人员,而1月30日的人数约为10万。他表示,这些人员包括在乌边境的军人、国民警卫和乌克兰东部地区的分裂主义者。 卡彭特表示,这是自第二次世界大战以来欧洲最重大的一次军事动员。"
2797.txt,2806.txt,",美国驻欧安组织大使迈克尔·卡彭特在欧安组织会议上发言说,自上个月底以来,在乌克兰边境的俄罗斯军人数量可能增加了近一倍,明显高于以前所知。 卡彭特俄罗斯可能在乌克兰境内和附近集结了169万至19万人员,而1月30日的人数约为10万。他表示,这些人员包括在乌边境的军人、国民警卫和乌克兰东部地区的分裂主义者。 卡彭特表示,这是自第二次世界大战以来欧洲最重大的一次军事动员。","美国总统拜登2月19日在推特发文称:“美国人民是团结的,全欧洲是团结的,跨大西洋共同体是团结的,整个自由世界是团结的。” 拜登表示:“俄罗斯有一个选择,是选择战争和它将带来的所有痛苦,还是选择将使每个人的未来更安全的外交。” 据彭博,拜登表示,美国情报部门的信息促使他相信普京已经做出了入侵乌克兰的决定,包括对基辅发起攻击,时间可能就在未来几天。 拜登在白宫对记者说:“我们相信他们会把乌克兰首都基辅当作目标,这个城市有280万无辜的人。我们多次大声警告俄罗斯的计划,不是因为我们希望看到冲突,而是因为我们要尽一切所能让俄罗斯没有理由正当化入侵行动,防止他们行动。”"
2802.txt,2803.txt,"俄罗斯卫星通讯社2月19日消息,乌克兰国家安全与国防委员会秘书丹尼洛夫表示,并未发现俄罗斯发动全面入侵。 在2月18日举行的新闻发布会上,丹尼洛夫表示:“今天,我们并未看到对我国领土的全面入侵。目前可以说,俄罗斯的精确挑衅还是可能的。为了应对,需要我们的武装部队、我们的安全和国防力量做出反应。” 近段时间,乌克兰和西方国家对俄罗斯在乌边境附近集结部队表示担忧。西方表示,一旦俄罗斯入侵乌克兰,将对俄实施重大制裁。在此背景下,美国政府已开始向欧洲增派部队。 俄罗斯方面则指出,俄罗斯可随意在本国领土调动部队,这不对任何方面构成威胁,俄方无意对哪国发动攻击,“北约发表所谓俄方有意入侵乌克兰的言论是为了给在俄边界附近部署更多军事装备找借口”。","俄罗斯卫星通讯社2月19日消息,欧盟高层消息人士在布鲁塞尔对媒体表示,欧盟正在研究针对白俄罗斯的制裁 ,以防后者参加对乌克兰的“军事入侵”。 被问及若白俄以某种方式参加“俄罗斯对乌克兰的入侵”,欧盟是否会对其实施制裁时,该消息人士说:“会的。我们研究针对明斯克的制裁 ,以防后者参加对乌克兰的进攻。” 近段时间,基辅和西方国家对俄罗斯在乌克兰边境附近集结部队表示担忧。西方表示,一旦俄罗斯入侵乌克兰,将对俄实施重大制裁。在此背景下,美国政府已开始向欧洲增派部队。 莫斯科方面则指出,俄罗斯可随意在本国领土调动部队,这不对任何方面构成威胁,俄方无意对哪国发动攻击,“北约发表所谓俄方有意入侵乌克兰的言论是为了给在俄边界附近部署更多军事装备找借口”。"
2818.txt,5080.txt,"俄罗斯战略威慑力量演习当地时间19日在俄罗斯多地展开,俄空天军、南部军区、战略导弹部队、北方舰队和黑海舰队均投入了演习。 演习期间将发射洲际弹道导弹和巡航导弹。据俄国防部介绍,本次演习是按预定日程和计划举行的,目的是检验军事指挥机构、作战发射单元、舰艇和战略导弹载具成员执行指定任务的准备情况,以及战略核力量和非核力量武器的可靠性。 俄总统新闻秘书佩斯科夫总统普京将在作战室领导本次演习。18日,普京还邀请到访莫斯科的白俄罗斯总统卢卡申科共同出席并亲自参与本次演习。","俄战略威慑力量演习开始:期间将发射洲际弹道导弹和巡航导弹 俄罗斯战略威慑力量演习当地时间19日在俄罗斯多地展开,俄空天军、南部军区、战略导弹部队、北方舰队和黑海舰队均投入了演习。 演习期间将发射洲际弹道导弹和巡航导弹。据俄国防部介绍,本次演习是按预定日程和计划举行的,目的是检验军事指挥机构、作战发射单元、舰艇和战略导弹载具成员执行指定任务的准备情况,以及战略核力量和非核力量武器的可靠性。 俄总统新闻秘书佩斯科夫总统普京将在作战室领导本次演习。18日,普京还邀请到访莫斯科的白俄罗斯总统卢卡申科共同出席并亲自参与本次演习。"
2832.txt,5085.txt,"表示,乌克兰特工机构已经制定了一份将侵略归咎于俄罗斯的方案。该民间组织副指挥爱德华·巴苏林说:“乌克兰是在英国军事顾问的指示下进行此类挑衅行动的,已经成立了6个工作小组。” 巴苏尔林对俄罗斯国家电视台Rossiya-24参加行动的人员都穿上了民间武装力量和俄罗斯军事人员的制服,这些人员被指控指挥了一起化学武器恐怖袭击,乌克兰军方计划在电视上播放这些虚假视频,并对俄罗斯和乌克兰东部民间武装力量提出指控。",",乌克兰东部民间武装力量19日表示,乌克兰特工机构已经制定了一份将侵略归咎于俄罗斯的方案。该民间组织副指挥爱德华·巴苏林说:“乌克兰是在英国军事顾问的指示下进行此类挑衅行动的,已经成立了6个工作小组。” 巴苏尔林参加行动的人员都穿上了民间武装力量和俄罗斯军事人员的制服,这些人员被指控指挥了一起化学武器恐怖袭击,乌克兰军方计划在电视上播放这些虚假视频,并对俄罗斯和乌克兰东部民间武装力量提出指控。"
2833.txt,2835.txt,",世界银行周六表示,它正在准备向乌克兰支付35亿美元作为该国短期和长期融资计划的一部分,世行董事会将在3月底前审议这笔款项。世界银行总裁马尔帕斯在周六与乌克兰总统泽连斯基的会晤中说,该集团将继续支持乌克兰人民和经济的短期和长期融资需求。在提供初步资金之后,还将提供进一步预算支持,包括能源和气候领域及改革。马尔帕斯和泽连斯基还讨论了乌克兰的一系列项目,包括能源效率、基础设施、铁路,以及加强乌克兰东部的经济和就业机会。 世界银行和国际货币基金组织此前表示,由于对俄罗斯可能入侵的担忧加剧,尽管对该国的贷款和支持工作仍在继续,它们已经暂时将一些工作人员从乌克兰迁出。",",乌克兰总统泽连斯基呼吁国际伙伴通过在乌克兰投资来支持该国。“加强我们的武装,加强我们的经济。投资我们的国家,把你们的生意带来。”泽连斯基说。“我们并不恐慌,我们想过自己的生活。” 世界银行周六表示,正在准备向乌克兰支付35亿美元作为该国短期和长期融资计划的一部分,世行董事会将在3月底前审议这笔款项。此外还将提供进一步预算支持,包括能源和气候领域及改革。世界银行总裁马尔帕斯和泽连斯基还讨论了乌克兰的一系列项目,包括能源效率、基础设施、铁路,以及加强乌克兰东部的经济和就业机会。"
